155	0	1	872.702	269.826	4144.7	319.826	4144.7	319.826	4148.89	319.233	-0.227828	0.0192829	300.395	9.01933	0.0014952	-0.000473414	-0.00291231	0.00167379	1.00298	0.00158872	-0.000448258	-0.00303242	0.00173841	1.00317	
160	0	1	468.652	272.471	3740.65	322.471	3740.65	322.471	3744.12	322.692	-0.205589	0.0193669	300.417	9.01943	0.00310023	-0.000268294	-0.00105247	0.000879779	1.00621	0.00319274	-0.00023546	-0.00117292	0.000914883	1.00639	
158	0	1	925.13	274.406	4197.13	324.406	4197.13	324.406	4201.44	322.54	-0.230714	0.0194853	300.392	9.01953	0.00118924	-0.000512738	-0.00333267	0.00182865	1.00237	0.00127304	-0.000490994	-0.00344787	0.00189636	1.00253	
163	0	1	533.028	274.353	3805.03	324.353	3805.03	324.353	3809.02	324.228	-0.209154	0.0194722	300.414	9.01953	0.0029727	-0.000281802	-0.00124341	0.000977933	1.00595	0.00306357	-0.000250091	-0.00136388	0.00101667	1.00613	
159	0	0	1602.53	270.752	4874.53	320.752	4874.53	320.752	4875.06	319.796	-0.267723	0.0195165	300.355	9.01954	-0.0071072	-0.00166306	-0.0125156	0.00472577	0.985657	-0.00710311	-0.00168489	-0.0127266	0.0049373	0.985658	
161	0	0	1578.72	271.627	4850.72	321.627	4850.72	321.627	4852.41	320.395	-0.266478	0.0195442	300.356	9.01956	-0.00666875	-0.00160146	-0.012046	0.0045894	0.986541	-0.00667403	-0.00162316	-0.012265	0.00479731	0.986523	
165	0	1	575.888	276.168	3847.89	326.168	3847.89	326.168	3852.29	325.856	-0.21153	0.0195766	300.411	9.01963	0.00287138	-0.000293003	-0.00139677	0.00105099	1.00575	0.00296124	-0.000262131	-0.00151815	0.00109265	1.00593	
156	0	1	606.361	276.31	3878.36	326.31	3878.36	326.31	3883.19	326.226	-0.213228	0.0196062	300.41	9.01966	0.00277991	-0.000304102	-0.00151009	0.00110389	1.00556	0.00287102	-0.000273449	-0.00163496	0.00114878	1.00575	
167	0	1	16.176	280.565	3288.18	330.565	3288.18	330.565	3289.92	330.429	-0.180633	0.0196802	300.443	9.01975	0.00330396	-0.000268034	-0.000782426	0.000504919	1.00662	0.00338893	-0.000235619	-0.000894361	0.000522219	1.00679	
166	0	0	1804.65	276.584	5076.65	326.584	5076.65	326.584	5075.95	325.115	-0.278757	0.0198744	300.343	9.01989	-0.0111842	-0.00223566	-0.01709	0.00605114	0.977428	-0.0113346	-0.00229315	-0.0174431	0.00635783	0.977115	
164	0	0	1715.3	278.757	4987.3	328.757	4987.3	328.757	4987.38	327.601	-0.27389	0.019991	300.348	9.02001	-0.00923144	-0.00196041	-0.0149787	0.00545398	0.981368	-0.00930226	-0.00200026	-0.0152629	0.00571579	0.981216	
168	0	1	966.396	283.24	4238.4	333.24	4238.4	333.24	4242.7	332.754	-0.232977	0.0200769	300.39	9.02012	0.000965879	-0.00053978	-0.00372302	0.00197119	1.00191	0.00106382	-0.000517226	-0.00385032	0.00204745	1.00211	
169	0	1	623.354	287.731	3895.35	337.731	3895.35	337.731	3900.76	336.845	-0.21419	0.0202142	300.409	9.02027	0.00281283	-0.000294936	-0.00164939	0.00115845	1.00563	0.00289905	-0.000265868	-0.00177413	0.00120413	1.0058	
171	0	1	574.921	287.532	3846.92	337.532	3846.92	337.532	3851.32	337.562	-0.211473	0.0202412	300.412	9.0203	0.00296165	-0.000276803	-0.00146557	0.00107269	1.00593	0.00305727	-0.000245437	-0.00159174	0.00111522	1.00612	
173	0	1	821.545	287.574	4093.55	337.574	4093.55	337.574	4098.52	337.306	-0.225055	0.0202953	300.398	9.02034	0.0019375	-0.000408002	-0.00267636	0.00158434	1.00387	0.00203361	-0.000381556	-0.00280682	0.00164702	1.00406	
170	0	0	1643.21	285.829	4915.22	335.829	4915.22	335.829	4916.34	334.253	-0.269986	0.020349	300.352	9.02037	-0.00773221	-0.00174862	-0.0134398	0.00502151	0.98439	-0.00776714	-0.0017785	-0.0136892	0.00525342	0.984311	
172	0	1	447.195	290.274	3719.2	340.274	3719.2	340.274	3723.61	339.831	-0.204456	0.0203346	300.419	9.0204	0.00327429	-0.000239681	-0.00111571	0.000885013	1.00656	0.00336405	-0.000207833	-0.00123773	0.0009194	1.00674	
175	0	1	464.342	292.394	3736.34	342.394	3736.34	342.394	3740.1	341.979	-0.205362	0.0204612	300.418	9.02052	0.00325959	-0.00024003	-0.00116955	0.000912501	1.00653	0.00335166	-0.000208135	-0.0012909	0.000946932	1.00671	
176	0	1	70.878	295.011	3342.88	345.011	3342.88	345.011	3345.63	345.014	-0.183689	0.020524	300.44	9.0206	0.00345531	-0.000239084	-0.000845441	0.000552906	1.00692	0.00354587	-0.000206137	-0.000962132	0.000572467	1.0071	
178	0	1	1228.92	294.751	4500.92	344.751	4500.92	344.751	4504.38	343.75	-0.24735	0.020774	300.375	9.02081	-0.00139082	-0.000859726	-0.00655404	0.00293428	0.997169	-0.00130056	-0.000848868	-0.00669346	0.00304895	0.997346	
177	0	0	1794.78	293.624	5066.78	343.624	5066.78	343.624	5065.74	342.106	-0.278191	0.0208366	300.344	9.02085	-0.0108021	-0.00218069	-0.0169396	0.00604351	0.978189	-0.0109263	-0.00223315	-0.0172748	0.00634205	0.977928	
180	0	0	1547.09	300.089	4819.09	350.089	4819.09	350.089	4820.63	348.574	-0.264722	0.0211359	300.358	9.02116	-0.00585861	-0.00148303	-0.0115969	0.00450128	0.988162	-0.00583564	-0.00149853	-0.0117989	0.0046957	0.988202	
179	0	0	1524	300.113	4796	350.113	4796	350.113	4797.97	348.669	-0.263477	0.0211349	300.359	9.02116	-0.00546723	-0.00142802	-0.0111648	0.00437194	0.988952	-0.00543961	-0.0014415	-0.011364	0.00456046	0.989	
181	0	1	1074.38	303.038	4346.38	353.038	4346.38	353.038	4350.96	352.47	-0.238918	0.0212266	300.384	9.02127	0.000246439	-0.000631402	-0.00484391	0.00237135	1.00046	0.000344603	-0.00061314	-0.00498372	0.00246395	1.00066	
183	0	1	478.407	311.429	3750.41	361.429	3750.41	361.429	3754.63	360.781	-0.206153	0.021533	300.417	9.02159	0.00337785	-0.000216761	-0.00132666	0.000969666	1.00676	0.00347248	-0.000185439	-0.00145192	0.0010054	1.00695	
